date,Open,High,Low,Close,Adj Close,Volume,MACD,Signal,Crossover,RSI EWMA,Daily Change,5 Day Change
2009-05-04,88.550003,90.940002,88.379997,90.879997,74.304283,287120000,0.7243963514472824,0.37695007847614986,0.34744627297113256,125.76673766979324,0.034019775105470274,0.058713900685643194
2009-05-05,90.57,90.93,89.839996,90.57,74.050797,243036300,0.8915334916780608,0.4808248366564674,0.4107086550215934,137.3399020978215,-0.0034110586513335095,0.05843169335047338
2009-05-06,91.68,92.199997,90.610001,92.139999,75.334435,291941000,1.1156195919252099,0.6087275431071079,0.506892048818102,123.78927100309687,0.017334647234183542,0.05435404570722113
2009-05-07,93.010002,93.150002,90.279999,90.860001,74.287903,317728000,1.1892226505406,0.7255159617359566,0.4637066888046435,193.91005615619736,-0.01389188206958858,0.039350298315038
2009-05-08,92.029999,93.220001,91.440002,92.980003,76.02124,299081700,1.3780954379193417,0.8566511252736496,0.5214443126456921,143.74671974308902,0.023332621358874928,0.05791334688716954
2009-05-11,91.699997,92.110001,91.040001,91.239998,74.598587,247923600,1.3878256243025646,0.9632888911686089,0.4245367331339557,309.6951258489612,-0.018713755042576108,0.0039612787399190275
2009-05-12,91.629997,91.830002,89.849998,90.970001,74.377838,282431300,1.3601776107305454,1.0429072668562076,0.31727034387433783,396.50840433230906,-0.0029591955931432823,0.004416484487137051
2009-05-13,89.739998,90.010002,88.5,88.68,72.505516,269619100,1.1604219464659593,1.0664671671216346,0.09395477934432472,-208.04404462642287,-0.02517314471613552,-0.037551541540607136
2009-05-14,88.720001,90.120003,88.5,89.440002,73.126869,260098700,1.0454849025569217,1.0622625813570254,-0.016777678800103724,-707.3678696546665,0.008570162381596802,-0.015628428179303988
2009-05-15,89.370003,90.0,88.150002,88.709999,72.53005999999998,271502700,0.8910255676966727,1.0279621012027678,-0.13693653350609503,-243.6712800140681,-0.008161929602819251,-0.04592389613065506
2009-05-18,89.550003,91.339996,88.57,91.230003,74.590439,241447400,0.9431314157460378,1.010974935018248,-0.06784351927221022,294.63020801690936,0.028407214839445638,-0.00010954625404535623
2009-05-19,91.18,91.970001,90.809998,91.120003,74.50048100000002,206102200,0.964855316744675,1.0017418673762377,-0.036886550631562764,321.4959930297624,-0.0012057436850023695,0.0016489172073330671
2009-05-20,91.949997,92.800003,90.410004,90.510002,74.001747,285722200,0.9257652192079178,0.9865344892162909,-0.06076927000837318,841.6809787367731,-0.006694479586441648,0.020636017140279517
2009-05-21,89.459999,89.800003,88.260002,89.209999,72.938828,258988400,0.7882503492984938,0.9468525097902126,-0.15860216049171882,-261.83871144224355,-0.01436308663433683,-0.0025715898351613697
2009-05-22,89.459999,90.0,88.68,89.019997,72.783478,166811900,0.6574919283774108,0.8889510339714218,-0.23145910559401106,-212.15168070055427,-0.002129828518437682,0.003494510241173643
2009-05-26,88.360001,91.559998,88.32,91.300003,74.64765200000002,236318500,0.7183004964666821,0.8548070760356671,-0.13650657956898493,275.05596415111324,0.025612290236316282,0.0007672914359106997
2009-05-27,91.440002,91.75,89.529999,89.66999799999998,73.314949,246015800,0.6350188423108563,0.8108351595879778,-0.17581631727712155,-756.0581061553738,-0.017853285284120113,-0.015913135999348182
2009-05-28,90.459999,91.339996,89.099998,90.919998,74.336952,289095000,0.6569707869247594,0.7800542938857198,-0.12308350696096038,440.56551777173473,0.013940002541318552,0.004529841906312226
2009-05-29,91.419998,93.699997,90.68,92.529999,75.653313,258641500,0.7886975341622815,0.7817833010417692,0.006914233120512314,206.4102217038083,0.017707886443200316,0.03721555921102526
2009-06-01,93.669998,95.169998,93.43,94.769997,77.484734,276246800,1.0532492935073208,0.8360855220389274,0.21716377146839339,149.0558956273966,0.024208343501657126,0.06459222864273961
2009-06-02,94.400002,95.370003,94.230003,94.849998,77.550163,230874500,1.2543376528710297,0.9197470687323513,0.33459058413867837,147.92825069621318,0.0008441595708819083,0.03888274790089552
2009-06-03,94.040001,94.129997,92.760002,93.650002,76.569016,235310500,1.3053936894247613,0.9968845955396461,0.30850909388511516,255.67491833587533,-0.012651513181897944,0.04438501269956552
2009-06-04,94.0,94.669998,93.300003,94.529999,77.288521,210102300,1.398038897349437,1.077122281769051,0.3209166155803862,194.18653157010607,0.0093966575676101,0.039705247243846165
2009-06-05,95.489998,95.669998,93.800003,94.550003,77.304886,284257900,1.4560938525260951,1.1529217545652626,0.30317209796083255,193.16415909034893,0.0002116153624416306,0.021830801057287408
2009-06-08,93.839996,95.099998,93.040001,94.160004,76.986023,238565100,1.4547325024558546,1.2132871907503417,0.24144531170551287,260.55828745759413,-0.004124790984935234,-0.006436562406982094
2009-06-09,94.690002,95.139999,94.019997,94.639999,77.37846400000002,225125500,1.4741894432530103,1.2654699141290353,0.20871952912397496,205.2958393934954,0.0050976527146282535,-0.0022140116439433033
2009-06-10,95.480003,95.489998,93.190002,94.400002,77.182198,296100400,1.453920872327842,1.303161419126061,0.15075945320178108,259.9792118311924,-0.0025358939405737413,0.008008542274243524
2009-06-11,94.580002,96.110001,94.559998,94.82,77.525627,275414200,1.4540822997643232,1.3333464366891954,0.12073586307512785,201.91531502762706,0.004449131261670791,0.003067819772218483
2009-06-12,94.400002,95.139999,94.0,95.080002,77.73819,184361800,1.4578385940544507,1.3582454234282055,0.09959317062624518,179.95780333975816,0.0027420586374182765,0.005605488981317075
2009-06-15,93.959999,94.019997,92.400002,92.900002,75.95581800000002,224190500,1.2739187296979964,1.341379783789098,-0.06746105409110159,-148.98762866336898,-0.02292806009827375,-0.013381499006733244
2009-06-16,93.230003,93.290001,91.580002,91.639999,74.925629,227319000,1.0167801080792032,1.2764589220656177,-0.25967881398641457,-65.02392233329178,-0.013563002937287294,-0.03169907049555232
2009-06-17,91.599998,92.330002,90.830002,91.550003,74.852074,223445200,0.796709455108811,1.1805079331076356,-0.3837984779988246,-61.974910532551746,-0.0009820602464214456,-0.03019066673324855
2009-06-18,91.690002,92.669998,91.25,92.220001,75.399849,211725100,0.6677726842979297,1.077959946632881,-0.4101872623349514,-182.51326642199064,0.007318383157234765,-0.027420364901919347
2009-06-19,92.580002,92.699997,91.519997,92.040001,75.67778,215655600,0.545016290755413,0.97137043655367,-0.4263541457982569,-146.6726262921971,-0.001951854240383244,-0.03197308514991393
2009-06-22,91.139999,91.190002,89.25,89.279999,73.408394,251913600,0.22566836278731728,0.822229149919461,-0.5965607871321438,-31.339137622245715,-0.02998698359423091,-0.03896666223968426
2009-06-23,89.470001,89.879997,88.849998,89.349998,73.465988,188309800,-0.021550086919930322,0.6534725133096605,-0.6750226002295908,-34.62046886857118,0.0007840389872764142,-0.0249890989195668
2009-06-24,90.160004,91.080002,89.599998,90.120003,74.099098,211577700,-0.15429892460369388,0.4919176212783772,-0.646216545882071,-102.71062065212215,0.008617851340074978,-0.01561987933523068
2009-06-25,89.66999799999998,92.169998,89.57,92.080002,75.710663,279411000,-0.10197859293005251,0.3731380229109006,-0.4751166158409531,453.42000406055774,0.02174876758492772,-0.0015180980099968044
2009-06-26,91.769997,92.239998,91.269997,91.839996,75.513306,167579000,-0.07877006207050385,0.28275618949312487,-0.3615262515636287,769.2880811722493,-0.0026064942961230297,-0.0021730225752605303
2009-06-29,92.110001,92.82,91.599998,92.699997,76.220428,168481300,0.008233956020532673,0.2278516376223803,-0.21961768160184764,265.21842035734244,0.009364122794604635,0.03830642964052888
2009-06-30,92.720001,93.059998,91.269997,91.949997,75.603775,228888200,0.017016485525630287,0.18568454258214517,-0.1686680570565149,1344.7015058678292,-0.008090615148563574,0.02909903814435455
2009-07-01,92.339996,93.230003,92.209999,92.330002,75.916229,173041100,0.05375857653157823,0.1592993170238394,-0.10554074049226117,453.5560165904621,0.0041327353170006464,0.02452284649835179
2009-07-02,91.129997,92.360001,89.760002,89.809998,73.844185,212309900,-0.11751576782336315,0.10393624575445659,-0.22145201357781974,-94.43367624264297,-0.02729344682565915,-0.02465251901276022
2009-07-06,88.940002,89.93,88.660004,89.800003,73.835983,174499600,-0.25114210026964656,0.0329205208280197,-0.2840626210976663,-93.88380137872394,-0.0001112905046495305,-0.022212468301936683
2009-07-07,89.709999,89.82,88.0,88.059998,72.405281,197088900,-0.49082759487549765,-0.07182916806512914,-0.41899842681036853,-41.932010128333644,-0.019376447014149978,-0.05005392826495991
2009-07-08,88.589996,88.800003,87.0,88.0,72.355972,248050500,-0.6777563283349224,-0.19301466097458117,-0.4847416673603412,-40.97640135491176,-0.0006813309262168055,-0.04295809819330387
2009-07-09,88.610001,88.900002,87.910004,88.16999799999998,72.49571999999998,163777600,-0.8029852545919312,-0.3150088287073185,-0.48797642588461265,-53.055683378299534,0.0019317954545452487,-0.045055820533828395
2009-07-10,87.699997,88.489998,87.349998,87.959999,72.32306700000002,173520300,-0.908595531768313,-0.43372620747381196,-0.474869324294501,-46.97831295522067,-0.002381751216553041,-0.02059903174699984
2009-07-13,88.309998,90.169998,87.589996,90.099998,74.082626,217413500,-0.8111047365510444,-0.5092019326948288,-0.3019028038562156,444.459733695705,0.024329229471683034,0.003340701447415162
2009-07-14,90.379997,90.690002,89.730003,90.610001,74.501976,181487400,-0.6849804145519585,-0.5443576362973636,-0.1406227782545949,274.50510631394286,0.005660410780475189,0.028957563682888265
2009-07-15,91.809998,93.510002,90.68,93.260002,76.68087,220877900,-0.3678619240860712,-0.5090584880466141,0.14119656396054292,142.21813604761144,0.02924623077754962,0.05977275000000004
2009-07-16,93.0,94.510002,92.82,93.110001,76.557556,231174500,-0.12714440136848282,-0.4326756606559246,0.3055312592874418,150.089644221075,-0.001608417293407327,0.05602816277709355
2009-07-17,94.059998,94.32,93.540001,94.129997,77.39621700000002,138561700,0.14396317648703416,-0.3173478810819001,0.46131105756893426,134.30798478446093,0.010954741585707861,0.07014549875108589
2009-07-20,94.68,95.290001,94.190002,95.129997,78.218437,164179400,0.4342212027241459,-0.16703405165677584,0.6012552543809218,124.90535771686683,0.01062360599034129,0.055826849185945715
2009-07-21,95.870003,95.900002,94.419998,95.57,78.58023100000003,217718300,0.6916612604454144,0.004705022338852849,0.6869562381065616,121.70614886437939,0.004625281340017162,0.05474008327182345
2009-07-22,94.959999,96.129997,94.889999,95.550003,78.56378199999997,196068100,0.8838750980027896,0.18053904695259199,0.7033360510501976,122.58079346992032,-0.0002092393010357796,0.024555017702015514
2009-07-23,95.610001,98.080002,95.529999,97.660004,80.298676,258795500,1.1922559295832116,0.38288243220698287,0.8093734973762288,111.7193101469698,0.02208268899792709,0.04886696328142026
2009-07-24,97.199997,98.139999,96.690002,98.059998,80.627563,154003100,1.4520937110642222,0.596724695357856,0.8553690157063663,110.54418541467497,0.004095781114241914,0.04175078216564687
2009-07-27,97.879997,98.400002,97.339996,98.349998,80.866013,159259400,1.6621906958839077,0.8098179013459273,0.8523727945379803,109.68374652933556,0.002957373097233873,0.03384842953374623
2009-07-28,97.660004,98.370003,97.059998,97.889999,80.487801,186685200,1.771226059291962,1.0020995371817873,0.7691265221101746,130.2972217637158,-0.004677163287791775,0.024275389766663213
2009-07-29,97.440002,98.089996,96.980003,97.650002,80.290459,194399300,1.8173516970325778,1.1651499720327971,0.6522017249997807,148.03839833218927,-0.002451700913798205,0.021978010822249816
2009-07-30,98.830002,99.830002,98.599998,98.669998,81.12915,225575400,1.9139913673204774,1.3149182532072743,0.5990731141132031,128.1374216023066,0.010445427333427126,0.010341941005859612
2009-07-31,98.650002,99.470001,98.379997,98.809998,81.244225,207358000,1.9790359423865027,1.4477417925450646,0.5312941498414381,126.3090251428092,0.0014188710128482107,0.007648378699742553
2009-08-03,99.849998,100.529999,99.309998,100.440002,82.584473,175776900,2.1372625388789572,1.5856459430593597,0.5516165958195975,113.66921639530017,0.016496346857531652,0.0212506765887277
2009-08-04,99.989998,100.839996,99.779999,100.699997,82.798233,176714600,2.2575752448417887,1.7200318043883966,0.5375434404533921,112.49857778079516,0.0025885602829835985,0.02870566992241974
2009-08-05,100.769997,100.860001,99.580002,100.410004,82.559814,184726400,2.303000386053057,1.83662552139636,0.466374864656697,127.36870385074637,-0.0028797716846008514,0.02826422881179247
2009-08-06,100.870003,101.019997,99.419998,99.889999,82.132271,193203800,2.2709085827004145,1.9234821340594632,0.3474264486409513,179.3149717572993,-0.0051788166446044,0.012364457532471063
2009-08-07,100.940002,102.029999,100.389999,101.199997,83.209351,220640900,2.3242629356256685,2.0036382946697104,0.3206246409559581,135.16116436390698,0.013114405977719512,0.02418782560849775
2009-08-10,100.739998,101.220001,100.269997,100.989998,83.03669000000002,130898700,2.3228380577394603,2.0674782474729,0.2553598102665604,151.70814047111972,-0.0020750889943207396,0.005475866079731828
2009-08-11,100.540001,100.610001,99.459999,99.730003,82.000694,157301000,2.194832940467151,2.0929491861321523,0.10188375433499886,1484.0904150992783,-0.012476433557311317,-0.009632512700074813
2009-08-12,99.559998,101.559998,99.510002,100.800003,82.880447,219052400,2.154807494769784,2.1053208478831493,0.049486646886634844,236.82736505965693,0.010728967891437957,0.0038840651774101342
2009-08-13,101.260002,101.610001,100.260002,101.57,83.513588,176449500,2.1602617105749005,2.1163090204381763,0.043952690136724204,176.32939157333172,0.007638858899637002,0.016818510529767794
2009-08-14,101.519997,101.599998,99.699997,100.790001,82.872261,199616100,2.0777399096957794,2.108595198280331,-0.030855288584551666,389.6119275538334,-0.00767942305798941,-0.0040513439936168405
2009-08-17,98.849998,98.949997,98.110001,98.309998,80.83313000000003,237667500,1.7917141267820824,2.045218983919122,-0.2535048571370395,-105.28787408937609,-0.02460564515720176,-0.02653728144444567
2009-08-18,98.529999,99.440002,98.349998,99.089996,81.47447199999998,173461500,1.609381568245908,1.9580515007167438,-0.3486699324708358,-301.1789326587315,0.007934065871916696,-0.006417396778780726
2009-08-19,98.309998,100.300003,98.209999,99.959999,82.189796,192812800,1.5175460936354739,1.8699504192457217,-0.3524043256102478,1433.464571489185,0.008779927693205236,-0.008333372767856062
2009-08-20,100.089996,101.220001,99.870003,100.989998,83.03669000000002,174131300,1.5104181391424731,1.7980439631893113,-0.2876258240468381,283.75888072000157,0.010304111747740263,-0.005710367234419533
2009-08-21,101.82,103.129997,101.620003,102.970001,84.664711,224605000,1.64548431451162,1.7675320334416336,-0.12204771893001354,160.7318135991084,0.019605931668599474,0.021629129659399338
2009-08-24,103.389999,103.949997,102.589996,102.959999,84.656479,191279000,1.7317537644857595,1.760376379648181,-0.028622615162421594,161.39896477588437,-9.713508694630946e-05,0.04729937030412712
2009-08-25,103.370003,104.260002,102.940002,103.160004,84.820915,215310600,1.7955543773635299,1.7674119791930423,0.02814239817048758,155.74406129976322,0.0019425505239176744,0.041073853711731
2009-08-26,102.839996,103.639999,102.489998,103.169998,84.82914699999998,194620700,1.825873679143129,1.7791043191854414,0.046769359957687495,155.43226179936443,9.687863137353148e-05,0.03211283545531063
2009-08-27,103.110001,103.720001,101.940002,103.400002,85.018265,196230100,1.8471597207453812,1.7927153994996476,0.05444432124573351,147.89650532955932,0.002229369045834373,0.023863788966507427
2009-08-28,104.230003,104.349998,102.669998,103.379997,85.001816,147024400,1.8411899842594295,1.8024103164528678,0.038779667806561724,150.06519583179605,-0.00019347194983609928,0.003981703370091294
2009-08-31,102.370003,102.580002,101.790001,102.459999,84.245354,176051600,1.7421639372946345,1.7903610406199644,-0.04819710332532989,853.6643967738435,-0.008899187721972956,-0.004856254903421231
2009-09-01,101.949997,103.239998,99.989998,100.199997,82.38713800000002,321276800,1.4644959055669915,1.725188013603932,-0.26069210803694043,-65.2786431062149,-0.02205740798416367,-0.028693358716814332
2009-09-02,99.779999,100.440002,99.57,99.82,82.07468399999998,171805000,1.1999559088655758,1.620141592649249,-0.42018568378367327,-53.453663077642545,-0.003792385343085458,-0.03247066070506288
2009-09-03,100.400002,100.769997,99.589996,100.650002,82.757149,143572300,1.0452140142414947,1.505156076961558,-0.4599420627200632,-197.15543418308113,0.00831498697655797,-0.026595744166426627
2009-09-04,100.849998,102.089996,100.550003,102.059998,83.916466,142687900,1.024516734027003,1.4090282083705405,-0.3845114743435376,414.66762590985144,0.014008901857746503,-0.012768417859404746
2009-09-08,103.0,103.050003,102.389999,102.940002,84.640045,132909100,1.06680886401233,1.3405843394965593,-0.2737754754842292,222.41130378339227,0.008622418354348849,0.004684784351793869
2009-09-09,103.120003,104.080002,102.800003,103.730003,85.289604,154612500,1.1507925618351322,1.3026259839632361,-0.1518334221281039,173.2834600336523,0.007674382986703199,0.03522960185318169
2009-09-10,103.800003,104.860001,103.220001,104.790001,86.161148,162902400,1.2880184346226144,1.2997044740950479,-0.011686039472433407,144.19555869658075,0.010218817789873214,0.04978963133640568
2009-09-11,104.989998,105.300003,104.279999,104.769997,86.144722,152360100,1.3792571514997718,1.3156150095762709,0.06364214192350093,145.52789742723132,-0.00019089607604827474,0.040933878968030246
2009-09-14,103.879997,105.459999,103.150002,105.279999,86.564049,149593800,1.475698960614622,1.3476317997843894,0.12806716083023262,135.3500122599897,0.0048678248983820005,0.03155007900352902
2009-09-15,105.449997,106.110001,104.760002,105.720001,86.925827,196795900,1.5695355483227473,1.3920125494925581,0.17752299883018918,128.60660714080294,0.004179350343648691,0.027006012686885184
2009-09-16,106.099998,107.339996,105.730003,107.32,88.241386,206406300,1.7527841437825913,1.4641668683512112,0.28861727543138005,115.48125305077372,0.015134307461839747,0.03460905134650383
2009-09-17,107.169998,108.059998,106.57,107.160004,88.10984,229170900,1.8636180351521432,1.5440571017119702,0.319560933440173,122.34180655248028,-0.0014908311591501633,0.022616690308076226
2009-09-18,107.150002,107.160004,106.360001,106.720001,88.16600799999998,153799100,1.8941196973984376,1.6140696208496654,0.2800500765487721,152.8669713525186,-0.004106037547367047,0.018612236860138465
2009-09-21,105.889999,107.0,105.660004,106.449997,87.942955,151892000,1.874894841448338,1.6662346649696391,0.20866017647869883,188.05876915343978,-0.0025300224650485204,0.011113202993096483
2009-09-22,107.080002,107.370003,106.599998,107.07,88.45515400000002,143126700,1.8879196661347493,1.710571665202824,0.17734800093192526,153.49530667485192,0.00582435901806555,0.012769570442966671
2009-09-23,107.32,108.029999,105.989998,106.18,87.71991,225947400,1.8056189845938064,1.7295811290810763,0.07603785551273012,492.980316391197,-0.008312319043616179,-0.010622437569884347
2009-09-24,106.410004,106.639999,104.550003,105.010002,86.753326,228636800,1.62723659106598,1.709112221478009,-0.08187563041202894,-193.05167772501954,-0.011019005462422404,-0.020063474428388406
2009-09-25,104.779999,105.360001,104.089996,104.449997,86.290642,204059000,1.4242651810398996,1.65214281339028,-0.2278776323503804,-106.41798973982108,-0.005332872958139778,-0.02127065197460032
2009-09-28,104.849998,106.550003,104.830002,106.32,87.835541,118285800,1.3981734551866936,1.6013489417494862,-0.2031754865627926,348.23907844027536,0.01790333225189089,-0.0012212024768775143
2009-09-29,106.510002,107.019997,105.779999,106.0,87.57119,133733900,1.3362722214620533,1.548333597691936,-0.21206137622988264,645.693803772448,-0.0030097817908201208,-0.009993462220976856
2009-09-30,106.360001,106.459999,104.620003,105.589996,87.23246800000003,254383000,1.2398411128358475,1.4866351007206589,-0.24679398788481133,-1912.50593446363,-0.0038679622641509814,-0.0055566396684875174
2009-10-01,103.0,105.730003,102.949997,102.970001,85.067978,281840600,0.9411707825727547,1.377542237090994,-0.43637145451823933,-59.871395452879426,-0.024812909359329893,-0.01942673041754639
2009-10-02,102.019997,103.099998,101.989998,102.489998,84.671463,224748800,0.6581556408372506,1.2336649178401569,-0.5755092770029062,-49.199504905758715,-0.004661580997750936,-0.018764950275680703
2009-10-05,102.900002,104.32,102.599998,104.019997,85.935402,149875000,0.5509646223304401,1.0971248587381464,-0.5461602364077063,-388.24290255514455,0.014928276220670833,-0.02163283483822409
2009-10-06,104.769997,106.110001,104.709999,105.510002,87.166374,202491100,0.5795592412126638,0.9936117352330089,-0.41405249402034516,386.39358462933967,0.014324216909946674,-0.004622622641509477
2009-10-07,105.269997,105.910004,105.07,105.800003,87.40596,159200300,0.618490641683934,0.9185875165231703,-0.3000968748392363,307.9204288138719,0.0027485640650448673,0.0019888910688092842
2009-10-08,106.550003,107.169998,105.849998,106.610001,88.075119,183305800,0.7065565742917244,0.8761813280768705,-0.1696247537851462,207.43079671955263,0.007655935510701095,0.03535010162814323
2009-10-09,106.639999,107.260002,106.360001,107.260002,88.61215200000002,135008300,0.8193520046481382,0.8648154633911218,-0.04546345874298363,172.8824477373786,0.00609699834821309,0.046541165899915526
2009-10-12,107.760002,108.089996,107.279999,107.68,88.959091,118031000,0.931889960783252,0.8782303628695499,0.05365959791370212,158.1213794903141,0.003915700094803354,0.0351855710974498
2009-10-13,107.389999,107.709999,106.760002,107.459999,88.77735899999998,157692700,0.9918914466844058,0.9009625796325242,0.09092886705188152,181.67873548949876,-0.002043099925705838,0.018481631722459868
2009-10-14,108.720001,109.419998,107.419998,109.309998,90.30571,191421600,1.1751711931544548,0.9558043023369159,0.2193668908175389,132.26873287502988,0.0172156990248995,0.0331757552029559
2009-10-15,108.779999,109.709999,108.730003,109.709999,90.636192,173873600,1.337282056645364,1.0320998531986119,0.3051822034467522,127.82117950045955,0.0036593267525264483,0.029077928626977556
2009-10-16,108.800003,109.269997,108.230003,108.889999,89.95874,192069400,1.3836408252228267,1.1024080476034595,0.28123277761936727,195.24708000966814,-0.007474250364362778,0.015196690001926472
2009-10-19,109.07,110.129997,108.730003,109.790001,90.702263,159530400,1.4759870105879003,1.1771238402003514,0.29886317038754884,155.77748551251838,0.008265240226515314,0.01959510586924207
2009-10-20,109.949997,109.989998,108.68,109.209999,90.223137,180921100,1.4852506450004768,1.2387492011603791,0.24650144384009764,231.2603480126608,-0.005282830810794947,0.016285129502001894
2009-10-21,109.040001,110.309998,108.150002,108.230003,89.413498,225379300,1.397407806534872,1.2704809222352786,0.12692688429959342,-347820.4578500993,-0.008973500677351032,-0.00988011178995718
2009-10-22,108.190002,109.68,107.5,109.330002,90.32225,238444000,1.4004076644692987,1.2964662706820833,0.10394139378721534,268.5891370807084,0.010163531086661681,-0.0034636496533010375
2009-10-23,109.690002,109.760002,107.629997,108.080002,89.28956600000002,240033200,1.2870855657688907,1.2945901296994446,-0.007504563930553987,-689.4623719197415,-0.011433275195586345,-0.007438672122680567
2009-10-26,108.199997,109.309998,106.610001,106.910004,88.322983,242028200,1.0903011644248437,1.2537323366445239,-0.16343117221968018,-135.70449154950043,-0.010825295876659924,-0.0262318696945818
2009-10-27,107.029999,107.389999,106.160004,106.419998,87.91816700000003,253266300,0.8846120719054511,1.1799082836967083,-0.2952962117912572,-96.16746703431292,-0.004583350310229051,-0.02554712046101193
2009-10-28,106.150002,106.480003,104.349998,104.410004,86.257622,248821400,0.5530394946270576,1.0545345258827767,-0.5014950312557191,-39.081758520309705,-0.01888737114992245,-0.03529519443882856
2009-10-29,105.190002,106.860001,104.940002,106.650002,88.108192,198110600,0.46564493279913677,0.9367566072660477,-0.47111167446691093,-626.4325580562812,0.021453863750450664,-0.02451294201933696
2009-10-30,106.300003,106.620003,103.440002,103.559998,85.555389,325608100,0.14537388808710716,0.7784800634302586,-0.6331061753431514,-77.14546737627995,-0.02897331403706871,-0.04182090966282548
2009-11-02,104.129997,105.410004,103.080002,104.32,86.18325,254222900,-0.046581115230424075,0.6134678276981211,-0.6600489429285452,-140.55317124432958,0.0073387602807795105,-0.024226020981161
2009-11-03,103.739998,104.800003,103.540001,104.650002,86.455887,228362600,-0.17011768190987198,0.45675072577652187,-0.6268684076863938,-196.96485289932542,0.0031633627300613476,-0.016632174715883852
2009-11-04,105.510002,106.330002,104.650002,104.919998,86.67896999999998,247996700,-0.24342897879589032,0.31671478486203897,-0.5601437636579293,-287.93745197320936,0.0025799903950312064,0.004884531945808623
2009-11-05,105.660004,106.879997,105.440002,106.849998,88.273399,180015300,-0.14413374605024387,0.22454507867958215,-0.36867882472982605,331.4070458841982,0.01839496794500506,0.001875255473506643
2009-11-06,106.260002,107.400002,106.050003,107.129997,88.504723,170954100,-0.04235987576778655,0.17116408779010828,-0.21352396355789482,280.35179717564813,0.002620486712596959,0.03447276041855485
2009-11-09,107.949997,109.629997,107.870003,109.57,90.520538,159495700,0.23250282523166277,0.18343183527841922,0.04907098995324355,153.83809557145278,0.022776095102476246,0.050325920245398725
2009-11-10,109.309998,109.93,108.970001,109.589996,90.537048,171899800,0.44679657835109765,0.23610478389295497,0.21069179445814268,153.46245806024996,0.00018249520854252133,0.04720491070798061
