Date,Open,High,Low,Close,Volume,MACD,RSI SMA,RSI EWMA,Daily Change,5 Day Change
2007-06-28,17.48,17.498571,17.142857,17.222857,209535900,0.367662271,603.867008,-399.445613,-0.010911478,-0.026957287
2007-06-29,17.424286,17.714285,17.298571,17.434286,284460400,0.348307479,692.2059445,914.752462,0.01227607,-0.00780483
2007-07-02,17.292856,17.441429,17.042856,17.322857,248715600,0.320285229,-158.4855175,-1316.288352,-0.006391372,-0.008827816
2007-07-03,17.428572,18.200001,17.357143,18.167143,290620400,0.36203095,341.3105345,165.6104614,0.048738265,0.062849996
2007-07-05,18.4,18.995714,18.384285,18.964285,363262900,0.454201679,156.785848,129.7225115,0.043878226,0.089096694
2007-07-06,19.018572,19.048571,18.628571,18.9,218673700,0.516110976,181.0715676,137.114892,-0.003389793,0.097378908
2007-07-09,18.911428,18.985714,18.454287,18.618572,248955000,0.536283709,207.5031705,197.2630922,-0.01489037,0.067928563
2007-07-10,18.411428,19.214285,18.401428,18.907143,313751900,0.568996969,172.1277118,162.7600778,0.015499094,0.091456392
2007-07-11,18.867144,19.1,18.758572,18.912857,205443000,0.588598539,135.5572527,162.2258609,0.000302214,0.041047401
2007-07-12,19.121429,19.177143,18.912857,19.152857,176152200,0.616393517,137.192069,143.3034092,0.01268978,0.009943533
2007-07-13,19.290001,19.692858,19.217142,19.675714,226901500,0.672855172,118.637124,123.9283977,0.027299165,0.041043069
2007-07-16,19.77,19.997143,19.642857,19.728571,234028200,0.71364016,119.925249,122.6748686,0.002686408,0.059617838
2007-07-17,19.757143,19.942858,19.642857,19.844286,177489900,0.746692384,113.7109948,119.8872528,0.005865351,0.049565553
2007-07-18,19.741428,19.777143,19.434286,19.731428,189214200,0.755075769,129.3150545,140.4734015,-0.005687179,0.043281192
2007-07-19,20.042856,20.115715,19.950001,20,183222900,0.774463644,144.2757902,126.9924,0.013611382,0.044230634
2007-07-20,20.235714,20.597143,20,20.535715,291943400,0.823562877,124.1048104,114.8961656,0.02678575,0.043708757
2007-07-23,20.472857,20.745714,20.132856,20.528572,259122500,0.852075793,106.2827749,115.7414339,-0.000347833,0.040550377
2007-07-24,19.84,20.142857,19.164286,19.27,448823200,0.764305801,479.9218425,-198.0866156,-0.061308307,-0.028939615
2007-07-25,19.621429,19.765715,19.285715,19.608572,374045700,0.713838693,298.1519731,-2647.586443,0.017569901,-0.006226412
2007-07-26,20.844286,21.214285,19.565714,20.857143,546657300,0.765765127,180.888595,176.2414065,0.063674754,0.04285715
2007-07-27,20.884285,21.274286,20.540001,20.549999,290274600,0.773220047,292.8109255,255.0546146,-0.014726082,0.000695569
2007-07-30,20.618572,20.778572,19.938572,20.204287,276747100,0.742671007,527.0255783,662.8173113,-0.016822969,-0.015796764
2007-07-31,20.424286,20.497143,18.788572,18.822857,440598200,0.600073542,-234.1259158,-97.35882411,-0.068373113,-0.0232041
2007-08-01,19.091429,19.34,18.252857,19.285715,437539200,0.518436582,-640.3869755,-272.1408743,0.02459021,-0.016465095
2007-08-02,19.521429,19.565714,19.164286,19.498571,213161200,0.465547857,-558.1192951,-640.9767541,0.011036977,-0.065137013
2007-08-03,19.322857,19.421429,18.785715,18.835714,169796900,0.365927952,-133.109157,-134.3110132,-0.033995158,-0.083420199
2007-08-06,18.985714,19.324286,18.328571,19.321428,231292600,0.322454466,-227.6920566,-702.2421821,0.025786864,-0.043696617
2007-08-07,19.277143,19.605715,18.947144,19.290001,237484100,0.28221235,13742.16789,-589.2878333,-0.001626536,0.024817912
2007-08-08,19.537144,19.551428,18.857143,19.144285,202024200,0.235843464,-519.0752703,-308.2808603,-0.007553965,-0.007333407
2007-08-09,18.73,19,17.870001,18.055714,281348900,0.109989316,-41.45841283,-57.57944436,-0.056861408,-0.073998089
2007-08-10,17.588572,18.25,17.185715,17.857143,352687300,-0.005708222,-43.12997056,-48.74206691,-0.010997682,-0.051952955
2007-08-13,18.331429,18.478571,18.071428,18.255714,188227900,-0.064494552,-80.05853514,-138.5701352,0.022319976,-0.055157103
2007-08-14,18.327143,18.328571,17.672857,17.718571,184751700,-0.152666252,-141.2676607,-69.46752324,-0.029423281,-0.081463448
2007-08-15,17.534286,17.837143,17.092857,17.128571,248213000,-0.267072384,-50.86081411,-41.6102957,-0.033298396,-0.105290639
2007-08-16,16.715714,16.928572,15.945714,16.721428,466672500,-0.386141903,-31.84153643,-31.09372825,-0.023769817,-0.073898268
2007-08-17,17.43,17.642857,17.117144,17.437143,298765600,-0.417935435,-114.4024865,-186.8702826,0.042802265,-0.02352
2007-08-20,17.70857,17.785715,17.214285,17.459999,200829300,-0.43625883,-61.08973267,-200.8224173,0.001310765,-0.043587175
2007-08-21,17.45857,18.422857,17.285715,18.224285,325761800,-0.384674472,-178.4178899,404.5543391,0.043773542,0.028541466
2007-08-22,18.745714,18.964285,18.618572,18.93,265441400,-0.283579269,-1216.670789,193.1041311,0.038723879,0.105171003
2007-08-23,19.012857,19.048571,18.537144,18.724285,216709500,-0.217552266,389.9575363,256.5691761,-0.010867142,0.119777868
2007-08-24,18.647142,19.338572,18.544285,19.328571,227958500,-0.115137329,218.2525411,171.8218179,0.032272848,0.10847121
2007-08-27,19.055714,19.237143,18.871429,18.892857,176859900,-0.068343412,441.4798562,328.5385702,-0.022542484,0.082065182
2007-08-28,18.712856,18.915714,18.09,18.117144,294841400,-0.092782908,705.7321996,-333.6557397,-0.041058533,-0.005879024
2007-08-29,18.554285,19.168571,18.505714,19.154285,291715200,-0.028138412,190.0563949,289.0626247,0.057246385,0.011848125
2007-08-30,18.952858,19.75,18.9,19.464285,358895600,0.047558996,151.6666381,224.0087694,0.016184368,0.039520868
2007-08-31,19.927143,19.950001,19.629999,19.782858,219221800,0.13173733,160.4140742,186.5874104,0.016367054,0.023503393
2007-09-04,19.991428,20.818571,19.977142,20.594286,329210700,0.260917035,145.2141747,144.6461055,0.041016723,0.090056734
2007-09-05,20.709999,20.834286,19.442858,19.537144,582055600,0.274822376,288.4653264,632.4580263,-0.051331811,0.0783788
2007-09-06,19.365715,19.652857,18.95857,19.287144,475315400,0.262641975,862.797079,25068.51485,-0.012796138,0.006936255
2007-09-07,18.858572,18.9,18.571428,18.824286,357644000,0.21318271,3081.397186,-290.0462452,-0.023998265,-0.032880684
2007-09-10,19.57,19.719999,19.135714,19.530001,371959700,0.228299494,1580.130566,540.6947811,0.037489603,-0.012781621
2007-09-11,19.700001,19.757143,19.107143,19.355715,242971400,0.223638268,687.6530167,1514.060938,-0.008924014,-0.060141488
2007-09-12,19.427143,19.914286,19.392857,19.549999,255692500,0.232936165,235.6931441,509.5493073,0.010037552,0.000657977
2007-09-13,19.832857,19.857143,19.521429,19.6,164040800,0.241554982,536.2173138,434.7497631,0.002557596,0.01622096
2007-09-14,19.51,19.854286,19.457144,19.83,151830000,0.263902432,631.6396648,265.1605166,0.011734694,0.053426409
2007-09-17,19.855715,20.084286,19.657143,19.772858,198342900,0.273845346,-19914.28,313.3674745,-0.002881594,0.012435074
2007-09-18,19.865715,20.407143,19.690001,20.131428,266022400,0.307118509,-332.4064832,189.1131688,0.018134455,0.040076691
2007-09-19,20.431429,20.451429,19.914286,20.110001,256720100,0.327978024,268.5783712,197.5139283,-0.001064356,0.028644605
2007-09-20,20.021429,20.255714,19.902857,20.044285,172960200,0.335341005,203.2078569,236.9739494,-0.003267827,0.022667602
2007-09-21,20.162857,20.664286,20.044285,20.592857,284720100,0.381048902,118.0129042,145.0821401,0.027368,0.038469844
2007-09-24,20.961428,21.407143,20.950001,21.182858,263040400,0.459583102,119.2739602,123.9559416,0.02865076,0.071309873
2007-09-25,20.977142,21.888571,20.974285,21.882856,298137700,0.571715628,105.7094163,114.2634472,0.033045494,0.08699969
2007-09-26,22.067142,22.142857,21.607143,21.824286,243817000,0.648381217,108.9194987,119.1952993,-0.002676524,0.085245396
2007-09-27,21.967142,22.074286,21.76,22.071428,164549700,0.720772922,108.2080077,115.7003982,0.011324173,0.101133216
2007-09-28,21.92,22.085714,21.821428,21.924286,153775300,0.75753831,116.7119964,133.3705472,-0.006666628,0.064654895
2007-10-01,22.09,22.487143,21.847143,22.334286,209267100,0.810416738,111.4332708,121.9525884,0.018700723,0.054356593
2007-10-02,22.364286,22.655714,22.27,22.635714,198017400,0.866655727,111.6941515,116.7903796,0.0134962,0.03440401
2007-10-03,22.540001,22.74,22.43,22.559999,173129600,0.89480125,114.1691136,125.8779549,-0.003344935,0.033710748
2007-10-04,22.571428,22.582857,21.928572,22.32,164239600,0.887510202,122.9126231,180.1995182,-0.010638254,0.011262162
2007-10-05,22.624287,23.082857,22.528572,23.064285,235867800,0.931056928,121.0981667,130.4282126,0.033346102,0.051997087
2007-10-08,23.355715,23.987143,23.281429,23.987143,208982200,1.0281827,118.5939018,115.6807046,0.040012426,0.074005366
2007-10-09,24.314285,24.444286,23.811428,23.98,276071600,1.091991397,125.2042301,116.2135423,-0.000297785,0.059387833
2007-10-10,23.935715,23.982857,23.657143,23.827143,166897500,1.117345898,131.098376,132.1318263,-0.006374354,0.056167733
2007-10-11,24.212856,24.554285,21.887142,23.175714,410998000,1.072511404,215.3944721,461.133527,-0.027339786,0.038338441
2007-10-12,23.287144,23.897142,23.114286,23.892857,247044000,1.082370299,157.2569138,183.0140862,0.030943728,0.035924461
2007-10-15,23.997143,24.224285,23.357143,23.854286,269482500,1.074682912,176.6917105,192.7733212,-0.001614332,-0.005538675
2007-10-16,23.648571,24.311428,23.592857,24.225714,266957600,1.086042515,173.3153459,156.9994549,0.015570703,0.010246622
2007-10-17,24.67,24.719999,24.168571,24.678572,281903300,1.118691361,151.4496786,136.1988754,0.018693278,0.035733575
2007-10-18,24.5,24.884285,24.435715,24.785715,205919000,1.140069342,134.4727594,132.7435969,0.00434154,0.069469316
2007-10-19,24.891428,24.947144,24.285715,24.345715,322945000,1.108726513,200.6687841,254.8355472,-0.017752161,0.018953698
2007-10-22,24.335714,24.985714,24.280001,24.908571,412374900,1.1164353,240.0000868,163.5084407,0.023119305,0.044196879
2007-10-23,26.937143,26.942858,26.108572,26.594286,448791000,1.24422503,149.0710274,120.1035456,0.067676102,0.097770988
2007-10-24,26.544285,26.744286,25.605715,26.561428,322120400,1.327544835,142.5287781,122.0914694,-0.001235529,0.076295176
2007-10-25,26.41,26.557142,25.951429,26.111429,243400500,1.341797812,132.7493643,168.8804941,-0.016941823,0.053487019
2007-10-26,26.469999,26.481428,26.125713,26.385714,176719200,1.359553817,138.5673145,153.5828332,0.010504404,0.083792939
2007-10-29,26.492857,26.655714,26.385714,26.441429,135138500,1.362416227,135.6708926,150.7827848,0.002111559,0.061539379
2007-10-30,26.597143,27.052856,26.389999,26.714285,234853500,1.370899036,137.0838124,138.683129,0.010319261,0.00451221
2007-10-31,26.804285,27.16,26.421429,27.135714,208327700,1.395540598,137.5581468,126.682117,0.015775418,0.021621051
2007-11-01,26.942858,27.157143,25.714285,26.777143,201259100,1.370339114,164.3471921,187.0190113,-0.013213988,0.025495119
2007-11-02,27.030001,27.062857,26.212856,26.838572,250528600,1.33987828,133.7535607,179.1277749,0.002294083,0.017163
2007-11-05,26.469999,26.994286,26.32,26.597143,201044200,1.281484393,164.1285654,317.3825377,-0.008995598,0.005889016
2007-11-06,26.721428,27.428572,26.467142,27.398571,238681800,1.285061965,234.635981,152.6168049,0.030132109,0.025614985
2007-11-07,27.23,27.525715,26.59,26.614286,248581900,1.210656279,3570.210753,1633.505363,-0.028625033,-0.019215562
2007-11-08,26.667143,26.700001,23.967142,25.067142,472594500,1.015145678,-180.7110497,-72.9399305,-0.058132087,-0.063860472
2007-11-09,24.450001,25.017143,23.601429,23.624287,381595200,0.735299702,-58.4066499,-33.29477954,-0.057559613,-0.119763637
2007-11-12,23.611429,23.957144,21.518572,21.965714,442266300,0.375359854,-34.7909105,-18.87847933,-0.070206267,-0.174132575
2007-11-13,22.978571,24.425714,21.965714,24.280001,434861700,0.273693583,-147.8288072,-354.483931,0.105359061,-0.11382236
2007-11-14,25.308571,25.367144,23.391428,23.73,362292000,0.147046782,-93.28863199,-194.7697029,-0.022652429,-0.108373601
2007-11-15,23.77,24.227142,22.9,23.471428,371852600,0.025519507,-96.11064475,-154.7154285,-0.010896418,-0.063657596
2007-11-16,23.614286,23.860001,22.761429,23.77,345873500,-0.046167281,-111.2663154,-258.8713664,0.012720658,0.006167932
2007-11-19,23.728571,24.028572,23.157143,23.421429,288607200,-0.129612254,-107.5124208,-163.4832329,-0.014664325,0.066272146
2007-11-20,23.667143,24.54143,23.361429,24.121429,385910700,-0.137671851,-101.0898826,-2656.505736,0.02988716,-0.006530972
2007-11-21,23.691429,24.621429,23.524286,24.065714,304452400,-0.146861941,-129.988833,-1383.27668,-0.002309772,0.01414724
2007-11-23,24.571428,24.578571,24.25,24.505714,116439400,-0.117288799,-668.4488483,509.0418473,0.018283272,0.044065747
2007-11-26,24.798571,25.324286,24.621429,24.648571,326438700,-0.081386334,380.3355319,371.5617783,0.005829538,0.036961338
2007-11-27,25.031429,25.112858,24.287144,24.972857,329257600,-0.026461174,140.3326014,240.5235577,0.013156381,0.066239682
2007-11-28,25.26,25.799999,25.049999,25.745714,287728000,0.078525321,182.7487373,158.4160672,0.030947881,0.067337843
2007-11-29,25.632856,26.452858,25.592857,26.327143,262731700,0.206266623,125.5225839,138.000218,0.022583526,0.093968914
2007-11-30,26.762857,26.814285,25.671429,26.031429,296950500,0.280408502,127.3437393,176.3018609,-0.011232286,0.062259561
2007-12-03,25.98,26.305714,25.385714,25.551428,240367400,0.297010652,166.2390509,392.3291776,-0.018439287,0.036629182
2007-12-04,25.307142,25.842857,25.284286,25.687143,193449900,0.317459565,136.6961585,305.3687004,0.005311445,0.028602494
2007-12-05,26.127142,26.571428,26.058571,26.5,223100500,0.394706314,134.9550213,164.6293021,0.031644508,0.029297537
2007-12-06,26.598572,27.157143,26.588572,27.135714,224952700,0.501441422,125.2675896,139.0495877,0.023989208,0.030712448
2007-12-07,27.219999,27.855715,26.862858,27.757143,266516600,0.628924046,123.8576638,126.5124969,0.022900779,0.066293479
2007-12-10,27.655714,27.951429,27.527143,27.744286,180594400,0.720610739,125.4730167,127.5480021,-0.000463196,0.085821348
2007-12-11,27.821428,28.118572,26.77,26.934286,277731300,0.71961757,181.5003755,344.9595091,-0.029195201,0.048551254
2007-12-12,27.634285,27.782858,26.537144,27.265715,306415200,0.737077456,205.1691413,232.2360374,0.012305097,0.028894906
2007-12-13,27.17,27.445715,26.831429,27.404285,216154400,0.753411129,248.4086592,207.0605255,0.005082207,0.009897326
2007-12-14,27.195715,27.6,27.077143,27.198572,168578200,0.74121213,229.2533134,316.3348843,-0.0075066,-0.020123505
2007-12-17,27.245714,27.521429,26.139999,26.342857,256173400,0.654945483,338.0864234,-187.9466076,-0.031461762,-0.050512347
2007-12-18,26.645714,26.761429,25.514286,26.139999,305650800,0.563711483,560.8844754,-128.5640726,-0.007700683,-0.029489811
2007-12-19,26.139999,26.377142,25.842857,26.16,206869600,0.487403312,-513.8655882,-137.6109876,0.000765149,-0.04055331
2007-12-20,26.49,26.832857,26.190001,26.744286,193514300,0.468672964,-433.2124937,674.9925619,0.022335092,-0.024083788
2007-12-21,27.16,27.701429,27.127142,27.701429,248490200,0.525010475,-3646.173314,173.2734921,0.035788691,0.01848836
2007-12-24,27.861429,28.475714,27.827143,28.4,120050700,0.618892987,416.3400507,141.2027717,0.025217869,0.078091112
2007-12-26,28.43,28.70857,28.117144,28.421429,175933100,0.687104186,185.0144203,140.5375584,0.000754542,0.087277356
2007-12-27,28.421429,28.994286,28.257143,28.367144,198881900,0.728385334,219.7145708,147.9323471,-0.001910002,0.084370948
2007-12-28,28.655714,28.794285,28.125713,28.547142,174911800,0.766786241,215.3749769,139.5076775,0.006345299,0.067410885
2007-12-31,28.5,28.642857,28.25,28.297142,134833300,0.768191097,224.0574565,198.8320353,-0.008757444,0.021504775
2008-01-02,28.467142,28.608572,27.507143,27.834286,269794700,0.723614468,165.0382284,5268.026607,-0.016356988,-0.019919507
2008-01-03,27.915714,28.198572,27.527143,27.847143,210516600,0.681469069,144.9370996,2870.229966,0.000461912,-0.020206092
2008-01-04,27.35,27.571428,25.555714,25.721428,363958000,0.471110434,-559.6080005,-30.94357822,-0.07633512,-0.093266915
2008-01-07,25.892857,26.228571,24.318571,25.377142,518048300,0.273466347,-136.7813486,-25.78441965,-0.013385182,-0.111044391
2008-01-08,25.734285,26.065714,24.4,24.464285,380954000,0.042680064,-28.19939428,-16.73977481,-0.035971624,-0.135450322
2008-01-09,24.471428,25.642857,24.042856,25.628571,453470500,-0.045744266,-49.7422088,-157.5990971,0.047591254,-0.079244533
2008-01-10,25.368572,25.857143,25.058571,25.431429,370743800,-0.130227713,-45.3893311,-126.1085077,-0.007692274,-0.086749079
2008-01-11,25.142857,25.407143,24.285715,24.67,308071400,-0.255675146,-36.70782096,-64.89561909,-0.029940472,-0.040877513
2008-01-14,25.360001,25.631428,25.024286,25.540001,275112600,-0.281644706,-68.07608955,-411.8731476,0.035265545,0.006417547
2008-01-15,25.388571,25.602858,23.522858,24.148571,585819500,-0.409778866,-49.34576267,-80.55033054,-0.054480421,-0.012905098
2008-01-16,23.604286,24.144285,22.385714,22.805714,553461300,-0.612621528,-40.71024537,-41.33182554,-0.055608135,-0.110144924
2008-01-17,23.072857,23.622858,22.631428,22.984285,439464900,-0.75031742,-45.5052975,-53.47683572,0.007830099,-0.096225187
2008-01-18,23.101429,23.678572,22.801428,23.051428,431085900,-0.844292054,-85.39329588,-59.78698001,0.002921257,-0.065608918
2008-01-22,21.151428,22.854286,20.857143,22.234285,608688500,-0.973482539,-72.54548966,-37.09866531,-0.035448693,-0.129432885
2008-01-23,19.455715,20,18.02,19.867144,843242400,-1.252438098,-49.59606416,-15.82973801,-0.106463554,-0.177295253
2008-01-24,19.998571,20.1,18.858572,19.371429,501466700,-1.496264441,-17.83106409,-13.80413389,-0.024951498,-0.150588795
2008-01-25,19.855715,19.870001,18.515715,18.572857,388684800,-1.733948778,-16.26745334,-11.02611315,-0.041224217,-0.191932357
2008-01-28,18.308571,19.028572,18.064285,18.572857,368711000,-1.900408601,-18.29898036,-11.02611315,0,-0.194286055
2008-01-29,18.735714,18.969999,18.435715,18.79143,274995700,-1.99173274,-6.879782401,-20.98074896,0.01176841,-0.154844422
2008-01-30,18.767143,19.35,18.571428,18.882856,310762900,-2.03329194,-10.55341962,-26.79264284,0.004865303,-0.049543508
2008-01-31,18.492857,19.521429,18.485714,19.337143,336418600,-2.00644173,-29.11861974,-79.02266169,0.024058172,-0.001769926
2008-02-01,19.462856,19.512857,18.882856,19.107143,252686000,-1.980887386,-21.44437836,-62.97116425,-0.011894208,0.028767034
2008-02-04,19.172857,19.414286,18.774286,18.807142,224808500,-1.962223665,-18.00741043,-47.56762793,-0.015700987,0.012614376
2008-02-05,18.632856,19.142857,18.414286,18.48,285260500,-1.951336366,-20.35769794,-35.87251707,-0.017394562,-0.01657298
2008-02-06,18.690001,18.845715,17.395714,17.428572,393318100,-2.004443578,-31.34153923,-18.24832402,-0.056895455,-0.077016104
2008-02-07,17.138571,17.825714,16.752857,17.32,520832900,-2.031870145,-37.25627355,-17.18287726,-0.006229541,-0.104314427
2008-02-08,17.440001,17.957144,17.371429,17.925714,338993200,-1.981883915,-211.6997325,-94.69318737,0.03497194,-0.061831798
2008-02-11,18.287144,18.568571,18.171429,18.492857,300358100,-1.874893166,-2421.42875,-701.0604591,0.031638517,-0.016710939
2008-02-12,18.671429,18.714285,17.66,17.837143,306495000,-1.82200987,-180.089428,-129.8005891,-0.035457691,-0.034786634
2008-02-13,18.097143,18.540001,17.947144,18.485714,242133500,-1.708075586,-573.0229993,-15302.15471,0.0363607,0.060655687
2008-02-14,18.485714,18.685715,18.144285,18.20857,238524300,-1.621453938,-161.3921297,-431.2580281,-0.014992334,0.051303118
2008-02-15,18.038572,18.154285,17.722857,17.804285,225325100,-1.567360523,-139.8024957,-157.815388,-0.022203007,-0.006774012
2008-02-19,17.998571,18.107143,17.348572,17.454287,251261500,-1.535038051,-134.6358627,-94.44938706,-0.019658077,-0.056160603
2008-02-20,17.457144,17.799999,17.382856,17.688572,241859800,-1.473531465,-259.7473175,-189.5748846,0.013422777,-0.008329305
2008-02-21,18.007143,18.067142,17.265715,17.362858,234528700,-1.434533046,-3128.272514,-103.5220323,-0.01841381,-0.060741825
2008-02-22,17.497143,17.501429,16.552856,17.065714,382469500,-1.411334569,-808.4255523,-68.73363099,-0.017113772,-0.062764731
2008-02-25,16.941429,17.167143,16.665714,17.105715,314193600,-1.373884576,-181.7075387,-78.60913834,0.002343939,-0.03923606
2008-02-26,16.805714,17.298571,16.491428,17.021429,376222000,-1.335610279,-62.71846125,-68.31255654,-0.004927359,-0.024799523
2008-02-27,16.889999,17.578571,16.870001,17.565714,368784500,-1.246983917,-540.5251465,5078.045971,0.031976457,-0.006945614
2008-02-28,18.171429,18.885714,17.967142,18.558571,404563600,-1.084134399,2486.278601,171.9681598,0.056522439,0.068866139
2008-02-29,18.469999,18.601429,17.828571,17.860001,313870200,-0.999917318,-519.6755879,1127.793222,-0.037641368,0.046542852
2008-03-03,17.777143,17.997143,16.857143,17.389999,398260800,-0.960033243,-437.2409398,-315.8580754,-0.0263159,0.016619241
2008-03-04,17.427143,17.84,17.200001,17.802856,446345900,-0.884910025,638.1189951,1211.015629,0.023741059,0.045908425
2008-03-05,17.654285,17.877142,17.464285,17.784286,305459000,-0.817449725,2079.110684,1517.270864,-0.001043091,0.012443104
2008-03-06,17.801428,18.214285,17.258572,17.275715,368424700,-0.795850314,-2283.602814,-203.2530524,-0.02859665,-0.069124719
2008-03-07,17.201429,17.568571,17.007143,17.464285,307615700,-0.754815558,546.5952114,-523.8341718,0.010915322,-0.02215655
2008-03-10,17.425714,17.637142,17.052856,17.098572,249897200,-0.743237621,-29939.36721,-149.4182327,-0.020940623,-0.01675831
2008-03-11,17.728571,18.211428,17.428572,18.192858,290985800,-0.638403172,275.9753259,254.5367914,0.063998678,0.02190671
2008-03-12,18.148571,18.382856,17.881428,18.004286,264907300,-0.564035452,613.0281915,386.3146907,-0.010365166,0.012370471
2008-03-13,17.728571,18.5,17.571428,18.277143,315525700,-0.477576019,-699.4932985,249.4656959,0.015155114,0.057967384
2008-03-14,18.554285,18.614286,17.742857,18.087143,289160200,-0.41955138,866.6693082,420.5328184,-0.010395498,0.035664672
2008-03-17,17.507143,18.370001,17.507143,18.104286,268149700,-0.367941736,277.9993196,397.998077,0.0009478,0.058818596
2008-03-18,18.454287,19,18.381428,18.974285,301280000,-0.253912132,208.5363261,155.5887748,0.048054864,0.042952405
2008-03-19,19.017143,19.184286,18.524286,18.524286,252634200,-0.197576469,330.1155405,320.3097848,-0.023716256,0.028882012
2008-03-20,18.731428,19.04143,18.454287,19.038572,227196900,-0.110161593,167.7470719,188.8770315,0.027762797,0.041660176
2008-03-24,19.144285,20.121429,19.091429,19.932858,266730100,0.030920301,148.3795294,139.1887924,0.046972325,0.102045691
2008-03-25,19.994286,20.442858,19.618572,20.139999,263097800,0.15762625,127.242837,133.8338448,0.010391937,0.112443705
2008-03-26,20.124287,20.82,20.091429,20.722857,295521100,0.301596776,132.7498548,123.0171976,0.028940319,0.09215483
2008-03-27,20.707144,20.758572,19.998571,20.035715,249957400,0.35614245,165.3304152,228.08603,-0.033158652,0.081591755
2008-03-28,20.257143,20.664286,20.228571,20.43,178652600,0.426271996,161.6455714,180.1041659,0.019679108,0.073084683
2008-03-31,20.467142,20.815714,20.360001,20.5,192016300,0.481943042,147.1284042,174.0823425,0.003426334,0.028452618
2008-04-01,20.9,21.379999,20.515715,21.361429,258141800,0.588785713,134.9122222,134.7691373,0.042020927,0.060646974
2008-04-02,21.254286,21.6,20.835714,21.07,261242100,0.642536652,168.1662344,172.6537907,-0.013642767,0.016751696
2008-04-03,21.008572,21.947144,21,21.658571,262892000,0.724278389,131.2215067,142.8917419,0.027934077,0.080998158
2008-04-04,21.741428,22.101429,21.535715,21.868572,213604300,0.796819392,134.5784806,136.3908947,0.009695977,0.070414684
2008-04-07,22.304285,22.812857,22.158571,22.27,289581600,0.876595695,141.8704127,126.8744888,0.018356388,0.086341463
2008-04-08,21.935715,22.35,21.76,21.834286,253573600,0.89435099,183.4737562,194.2697679,-0.019565065,0.022136019
2008-04-09,21.901428,21.984285,21.494286,21.634285,218349600,0.882115304,277.1161299,276.7428996,-0.009159951,0.026781443
2008-04-10,21.59,22.202858,21.514286,22.078571,238940800,0.897917962,145.3846967,182.1057679,0.0205362,0.019391861
2008-04-11,21.817142,21.9,20.914286,21.02,302519000,0.815621869,436.5618644,-325.6011876,-0.04794563,-0.038803265
2008-04-14,20.967142,21.321428,20.648571,21.111429,211271900,0.749143518,424.7662443,-503.0985184,0.004349619,-0.052023844
2008-04-15,21.342857,21.388571,20.817142,21.197144,174509300,0.695359755,-1108.701342,-1055.078995,0.004060123,-0.029180803
2008-04-16,21.674286,22.014286,21.517143,21.957144,198943500,0.705923933,290.9820728,229.5161354,0.035853887,0.014923488
2008-04-17,22.024286,22.285715,21.907143,22.07,176066800,0.715158751,511.805196,207.7645157,0.005139831,-0.000388204
2008-04-18,22.731428,23.18,22.625713,23.005714,256691400,0.788887902,248.9951123,139.8845813,0.042397553,0.09446784
2008-04-21,23.172857,24.071428,23.108572,24.022858,259788200,0.918802423,196.6584857,121.7134047,0.044212668,0.137907718
2008-04-22,23.914286,24,22.584286,22.885714,359893100,0.919404279,327.8535477,322.4463726,-0.047335916,0.07966026
2008-04-23,23.435715,23.548571,23.011429,23.27,376047700,0.940053571,234.2357929,232.314671,0.016791523,0.059791747
2008-04-24,23.620001,24.282858,22.741428,24.134285,424016600,1.014464741,206.8103345,162.5958244,0.037141599,0.09353353
2008-04-25,24.385714,24.442858,23.774286,24.247143,248118500,1.070206157,135.2368643,157.7401903,0.004676252,0.053961768
2008-04-28,24.25,24.821428,24.161428,24.605715,196803600,1.13028616,132.5429573,144.373628,0.014788216,0.0242626
2008-04-29,24.444286,25.094286,24.321428,25.007143,230869100,1.196499379,129.846307,133.6992381,0.016314421,0.092696649
2008-04-30,25.17,25.714285,24.702858,24.85,284881100,1.222204888,144.7408029,151.0887687,-0.006283925,0.067898582
2008-05-01,24.994286,25.714285,24.98,25.714285,225894200,1.297362083,135.5155264,127.2572103,0.03478008,0.065467032
2008-05-02,25.741428,25.988571,25.507143,25.848572,251520500,1.352173526,145.5276697,125.039148,0.005222272,0.06604609
2008-05-05,25.988571,26.472857,25.864286,26.389999,213639300,1.422898337,154.6772246,117.8722919,0.020946109,0.072515023
2008-05-06,26.379999,26.731428,26.025715,26.665714,229717600,1.484088507,104.1572222,115.1698251,0.010447708,0.06632389
2008-05-07,26.578571,26.885714,25.79143,26.084286,289283400,1.468735113,126.2436369,188.7200178,-0.021804329,0.049669457
2008-05-08,26.252857,26.642857,26.152857,26.437143,224771400,1.468116515,132.0719297,160.2024606,0.01352757,0.028111145
2008-05-09,26.165714,26.321428,25.91,26.207144,168268100,1.432553687,149.4168115,215.3477509,-0.008699843,0.013872024
2008-05-12,26.45857,26.981428,26.121429,26.879999,204640800,1.442040718,142.587909,151.7070655,0.025674488,0.01856764
2008-05-13,26.944286,27.35,26.837143,27.137142,205809100,1.453552896,145.4727913,141.112115,0.009566332,0.017679182
2008-05-14,27.318571,27.462856,26.51,26.608572,229205900,1.403842575,176.1980175,290.8247015,-0.019477733,0.020099688
2008-05-15,26.687143,27.128571,26.314285,27.104286,218302000,1.388441673,196.4025925,186.1079553,0.018629861,0.025235064
2008-05-16,27.158571,27.185715,26.714285,26.802856,191442300,1.336507045,272.0061323,314.2852054,-0.011121119,0.022730901
